class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['ragionamento', 'trattato', 'discorso']",treatise,treatise.md,treatise,9m23V9Hha9iA,160018896964853507114,instance_of,,,
Concept,"['ragionamento', 'trattato', 'discorso']",treatise,treatise.md,treatise,9m23V9Hha9iA,160018896964853507114,subclass_of,,,
Concept,"['ragionamento', 'trattato', 'discorso']",treatise,treatise.md,treatise,9m23V9Hha9iA,160018896964853507114,identifier,,,http://www.wikidata.org/entity/Q384515
