class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,classical antiquity,,,classical antiquity,classical antiquity.md,Kw3fHBF6Lnp4,370008568729709507507,identifier,http://www.wikidata.org/entity/Q486761,,,
Concept,classical antiquity,,,classical antiquity,classical antiquity.md,Kw3fHBF6Lnp4,370008568729709507507,described_by_source,,,,
Concept,classical antiquity,,,classical antiquity,classical antiquity.md,Kw3fHBF6Lnp4,370008568729709507507,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AGNhrVxei8Gy,art movement
