class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['ingegno', 'creativity']",ingenuity,ingenuity.md,ingenuity,BQRZFgW6wAyq,193837396992112976531,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/M9v9sybhbuvS,personality trait,,
Concept,"['ingegno', 'creativity']",ingenuity,ingenuity.md,ingenuity,BQRZFgW6wAyq,193837396992112976531,subclass_of,,,,
Concept,"['ingegno', 'creativity']",ingenuity,ingenuity.md,ingenuity,BQRZFgW6wAyq,193837396992112976531,identifier,,,,http://www.wikidata.org/entity/Q19357667
