class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,Christian nun,Christian nun.md,Christian nun,mM4gT9oXJYNU,894239315070300198068,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,
Concept,Christian nun,Christian nun.md,Christian nun,mM4gT9oXJYNU,894239315070300198068,subclass_of,,,,
Concept,Christian nun,Christian nun.md,Christian nun,mM4gT9oXJYNU,894239315070300198068,identifier,,,,http://www.wikidata.org/entity/Q28146366
