class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,playwright,,['dramatist'],playwright,playwright.md,n8gFvD2DbXwH,910394701448024540577,identifier,http://www.wikidata.org/entity/Q214917,,,
Concept,playwright,,['dramatist'],playwright,playwright.md,n8gFvD2DbXwH,910394701448024540577,described_by_source,,,,
Concept,playwright,,['dramatist'],playwright,playwright.md,n8gFvD2DbXwH,910394701448024540577,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation
