class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,metaphor,"Figure of speech in which one thing is asserted to be another when it is in fact not so, based on properties of the latter that apply to the former, pointing to similarity.",,metaphor,metaphor.md,MVesHQPbVg5X,402091140667214842967,identifier,http://www.wikidata.org/entity/Q18534,,,
Concept,metaphor,"Figure of speech in which one thing is asserted to be another when it is in fact not so, based on properties of the latter that apply to the former, pointing to similarity.",,metaphor,metaphor.md,MVesHQPbVg5X,402091140667214842967,described_by_source,,,,
Concept,metaphor,"Figure of speech in which one thing is asserted to be another when it is in fact not so, based on properties of the latter that apply to the former, pointing to similarity.",,metaphor,metaphor.md,MVesHQPbVg5X,402091140667214842967,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6YzSraKZVaNv,rhetorical figure
