class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value
Agent,Luisa Bergalli,Luisa Bergalli.md,Luisa Bergalli,VugytazwMn5i,575880580051021696828,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,
Agent,Luisa Bergalli,Luisa Bergalli.md,Luisa Bergalli,VugytazwMn5i,575880580051021696828,gender,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/cg4AvGtwt6Bs,female,,,,,,,,
Agent,Luisa Bergalli,Luisa Bergalli.md,Luisa Bergalli,VugytazwMn5i,575880580051021696828,work_location,,,,,,,,,,,,
Agent,Luisa Bergalli,Luisa Bergalli.md,Luisa Bergalli,VugytazwMn5i,575880580051021696828,member_of,,,,,,,,,,,,
Agent,Luisa Bergalli,Luisa Bergalli.md,Luisa Bergalli,VugytazwMn5i,575880580051021696828,occupation,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW,poet,,,,
Agent,Luisa Bergalli,Luisa Bergalli.md,Luisa Bergalli,VugytazwMn5i,575880580051021696828,related_to,,,,,,,,,,,,
Agent,Luisa Bergalli,Luisa Bergalli.md,Luisa Bergalli,VugytazwMn5i,575880580051021696828,notable_work,,,,,,,,,,,,
Agent,Luisa Bergalli,Luisa Bergalli.md,Luisa Bergalli,VugytazwMn5i,575880580051021696828,interested_in,,,,,,,,,,,,
Agent,Luisa Bergalli,Luisa Bergalli.md,Luisa Bergalli,VugytazwMn5i,575880580051021696828,catalog_identifier,,,,,,,,,,,,
