class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['core', 'cuore']",heart,heart.md,heart,VGUgNmuMpvAd,562407176674954994027,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LgWa5o4bfRrS,anatomical entity,,
Concept,"['core', 'cuore']",heart,heart.md,heart,VGUgNmuMpvAd,562407176674954994027,subclass_of,,,,
Concept,"['core', 'cuore']",heart,heart.md,heart,VGUgNmuMpvAd,562407176674954994027,identifier,,,,http://www.wikidata.org/entity/Q1072
