class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value,opposite_of_value,opposite_of_label
Concept,male,male.md,male,5bZY447EzsJq,74055041794069624742,instance_of,,,,,
Concept,male,male.md,male,5bZY447EzsJq,74055041794069624742,subclass_of,,,,,
Concept,male,male.md,male,5bZY447EzsJq,74055041794069624742,identifier,,,http://www.wikidata.org/entity/Q6581097,,
Concept,male,male.md,male,5bZY447EzsJq,74055041794069624742,opposite_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KpnNUHk7FWq5,female
