class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,humanitarians,people who denied the divinity of Christ and emphasized the sufficiency of human nature,,humanitarians,humanitarians.md,cHFtXs5kBskb,707139295173387676464,identifier,http://www.wikidata.org/entity/Q105969255,
Concept,humanitarians,people who denied the divinity of Christ and emphasized the sufficiency of human nature,,humanitarians,humanitarians.md,cHFtXs5kBskb,707139295173387676464,described_by_source,,
