class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,inception_value,dissolved_value,location_value,official_website_value,catalog_identifier_value,member_value,interested_in_value,notable_work_value
Organisation,PoeTree,PoeTree.md,PoeTree,HwvMFqbR8oit,329058685184222670884,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Ma9mE58a3Ryr,online database,,,,,,,,
Organisation,PoeTree,PoeTree.md,PoeTree,HwvMFqbR8oit,329058685184222670884,inception,,,,,,,,,,
Organisation,PoeTree,PoeTree.md,PoeTree,HwvMFqbR8oit,329058685184222670884,dissolved,,,,,,,,,,
Organisation,PoeTree,PoeTree.md,PoeTree,HwvMFqbR8oit,329058685184222670884,location,,,,,,,,,,
Organisation,PoeTree,PoeTree.md,PoeTree,HwvMFqbR8oit,329058685184222670884,official_website,,,,,,https://versologie.cz/poetree/,,,,
Organisation,PoeTree,PoeTree.md,PoeTree,HwvMFqbR8oit,329058685184222670884,catalog_identifier,,,,,,,,,,
Organisation,PoeTree,PoeTree.md,PoeTree,HwvMFqbR8oit,329058685184222670884,member,,,,,,,,,,
Organisation,PoeTree,PoeTree.md,PoeTree,HwvMFqbR8oit,329058685184222670884,interested_in,,,,,,,,,,
Organisation,PoeTree,PoeTree.md,PoeTree,HwvMFqbR8oit,329058685184222670884,notable_work,,,,,,,,,,
