class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,member_of_label,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,interested_in_label,catalog_identifier_source,catalog_identifier_value
Agent,"['Jacopo Cicognini', 'Giacomo Cicognini']",Iacopo Cicognini,Iacopo Cicognini.md,Iacopo Cicognini,fDvB94aRWTb5,767841955345080976062,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,,,
Agent,"['Jacopo Cicognini', 'Giacomo Cicognini']",Iacopo Cicognini,Iacopo Cicognini.md,Iacopo Cicognini,fDvB94aRWTb5,767841955345080976062,gender,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,,,
Agent,"['Jacopo Cicognini', 'Giacomo Cicognini']",Iacopo Cicognini,Iacopo Cicognini.md,Iacopo Cicognini,fDvB94aRWTb5,767841955345080976062,work_location,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GvYVBMCkzMzW,Firenze,,,,,,,,,,
Agent,"['Jacopo Cicognini', 'Giacomo Cicognini']",Iacopo Cicognini,Iacopo Cicognini.md,Iacopo Cicognini,fDvB94aRWTb5,767841955345080976062,member_of,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/L79T5TEGKMGi,Accademia degli Incostanti di Firenze,,,,,,,,
Agent,"['Jacopo Cicognini', 'Giacomo Cicognini']",Iacopo Cicognini,Iacopo Cicognini.md,Iacopo Cicognini,fDvB94aRWTb5,767841955345080976062,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga,poet,,,,,,
Agent,"['Jacopo Cicognini', 'Giacomo Cicognini']",Iacopo Cicognini,Iacopo Cicognini.md,Iacopo Cicognini,fDvB94aRWTb5,767841955345080976062,related_to,,,,,,,,,,,,,,,,
Agent,"['Jacopo Cicognini', 'Giacomo Cicognini']",Iacopo Cicognini,Iacopo Cicognini.md,Iacopo Cicognini,fDvB94aRWTb5,767841955345080976062,notable_work,,,,,,,,,,,,,,,,
Agent,"['Jacopo Cicognini', 'Giacomo Cicognini']",Iacopo Cicognini,Iacopo Cicognini.md,Iacopo Cicognini,fDvB94aRWTb5,767841955345080976062,interested_in,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fAjWJgtLnHhs,commedia dell'arte,,
Agent,"['Jacopo Cicognini', 'Giacomo Cicognini']",Iacopo Cicognini,Iacopo Cicognini.md,Iacopo Cicognini,fDvB94aRWTb5,767841955345080976062,catalog_identifier,,,,,,,,,,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DoWoU567wmiV', 'label': 'Italian Academies Database'}",9945.0
