class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,identifier,http://www.wikidata.org/entity/Q3619223,,,,,,,,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,described_by_source,,,,,,,,,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/J6uXo2g5NfHE,Roma,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,member_of,,,,,,,,,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2hYMECrC2z35,publisher,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,related_to,,,,,,,,,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,notable_work,,,,,,,,,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,interested_in,,,,,,,,,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Antonio Barré,,['Antonio Barrè'],Antonio Barré,Antonio Barré.md,SNtnKmB2u2Cr,502824774756276474468,present_in_work,,,,,,,,,,,,,,,,
