class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,activity,,['action'],activity,activity.md,NipdbPwHTGmA,427495463653473624881,identifier,http://www.wikidata.org/entity/Q1914636,
Concept,activity,,['action'],activity,activity.md,NipdbPwHTGmA,427495463653473624881,described_by_source,,
