class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,poetic form,poetic form.md,poetic form,nm2JMnbqZ4yL,923548850085497138400,instance_of,,,
Concept,poetic form,poetic form.md,poetic form,nm2JMnbqZ4yL,923548850085497138400,subclass_of,,,
Concept,poetic form,poetic form.md,poetic form,nm2JMnbqZ4yL,923548850085497138400,identifier,,,http://www.wikidata.org/entity/Q89522629
