class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,identifier,http://www.wikidata.org/entity/Q85303231,,,,,,,,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,described_by_source,,,,,,,,,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4rNwxjw3kNQo,Ferrara,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,member_of,,,,,,,,,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp,composer,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,related_to,,,,,,,,,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,notable_work,,,,,,,,,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,interested_in,,,,,,,,,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Giulio Eremita,,,Giulio Eremita,Giulio Eremita.md,mAfAzwcY3eEC,890475968890847523232,present_in_work,,,,,,,,,,,,,,,,
