class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,leader,"Leading figure of an organization, such as a ""principe"" from an Italian academy.",['principe'],leader,leader.md,2863T868Zdoz,2197766346411970595,identifier,http://www.wikidata.org/entity/Q1251441,
Concept,leader,"Leading figure of an organization, such as a ""principe"" from an Italian academy.",['principe'],leader,leader.md,2863T868Zdoz,2197766346411970595,described_by_source,,
