class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,opposite_of_value,identifier_value
Concept,"['artefact', 'artifact', 'non-natural object']",artificial object,artificial object.md,artificial object,nPiNkmzNYMpM,915838665930189012208,instance_of,,,,
Concept,"['artefact', 'artifact', 'non-natural object']",artificial object,artificial object.md,artificial object,nPiNkmzNYMpM,915838665930189012208,subclass_of,,,,
Concept,"['artefact', 'artifact', 'non-natural object']",artificial object,artificial object.md,artificial object,nPiNkmzNYMpM,915838665930189012208,opposite_of,,,,
Concept,"['artefact', 'artifact', 'non-natural object']",artificial object,artificial object.md,artificial object,nPiNkmzNYMpM,915838665930189012208,identifier,,,,http://www.wikidata.org/entity/Q16686448
