class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,['lira'],lyre,lyre.md,lyre,nTWzEHXADtv4,917214533538606906620,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/66DXswkAqX8G,type of musical instrument,,
Concept,['lira'],lyre,lyre.md,lyre,nTWzEHXADtv4,917214533538606906620,subclass_of,,,,
Concept,['lira'],lyre,lyre.md,lyre,nTWzEHXADtv4,917214533538606906620,identifier,,,,http://www.wikidata.org/entity/Q201129
