class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Castelli 2002),,['castelliFrancescoPatriziFilosofo2002'],(Castelli 2002),(Castelli 2002).md,9etgbeSxAi5X,157806372350788773662,identifier,,,,,
BibliographicResource,(Castelli 2002),,['castelliFrancescoPatriziFilosofo2002'],(Castelli 2002),(Castelli 2002).md,9etgbeSxAi5X,157806372350788773662,described_by_source,,,,,
BibliographicResource,(Castelli 2002),,['castelliFrancescoPatriziFilosofo2002'],(Castelli 2002),(Castelli 2002).md,9etgbeSxAi5X,157806372350788773662,part_of,,,,,
BibliographicResource,(Castelli 2002),,['castelliFrancescoPatriziFilosofo2002'],(Castelli 2002),(Castelli 2002).md,9etgbeSxAi5X,157806372350788773662,citation,,,,"Castelli, Patrizia. 2002. Francesco Patrizi Filosofo Platonico Nel Crepuscolo Del Rinascimento. LS Olschki.",
BibliographicResource,(Castelli 2002),,['castelliFrancescoPatriziFilosofo2002'],(Castelli 2002),(Castelli 2002).md,9etgbeSxAi5X,157806372350788773662,isbn,,,,,
