class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,pastoral,,['bucolic'],pastoral,pastoral.md,kVrAkrexneyx,876788540838412433382,identifier,http://www.wikidata.org/entity/Q390001,
Concept,pastoral,,['bucolic'],pastoral,pastoral.md,kVrAkrexneyx,876788540838412433382,described_by_source,,
