class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,VomxC8xmdEj2,573739946853986718546,identifier,http://www.wikidata.org/entity/Q1253572,,,,,
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,VomxC8xmdEj2,573739946853986718546,described_by_source,,,,,,
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,VomxC8xmdEj2,573739946853986718546,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/WcnKmourVy6G,metrical pattern,,
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,VomxC8xmdEj2,573739946853986718546,subclass_of,,,,,,
Concept,dodecasyllable,,,dodecasyllable,dodecasyllable.md,VomxC8xmdEj2,573739946853986718546,opposite_of,,,,,,
