class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F034470000101_PPPP00190900C,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/baADqnLF4t7X,Tarquinia Molza,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,part_of,,,,,,,,Alcune poesi di Tarquinia Molza Non più stampate.,22.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/MEKJzg67pEeq,"Poesie e prose, italiane e latine inedite di Francesco Maria, e di Tarquinia Molza, ed altre a loro dirette",,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,part_of,,,,,,,,,119.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kuMLasLJztzq,Della nova scelta di rime di diversi eccellenti scrittori de l'età nostra parte prima,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/T5kQoJ6RQuQc,oxymoron,,,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LEWu9yEF83UP,madrigale,,,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YZkrDgDqrsaF,heptasyllable,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,Eran le vostre lagrime nel viso,,,Eran le vostre lagrime nel viso,Eran le vostre lagrime nel viso.md,7WCh6Zde88yd,113384302006908378890,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NbBMYT8M5qdr,flame,,,
