class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value
Concept,sextus,,['sesto'],sextus,sextus.md,CdW8d6AzyUtT,219208743605125627474,identifier,,,,,,
Concept,sextus,,['sesto'],sextus,sextus.md,CdW8d6AzyUtT,219208743605125627474,described_by_source,,,,,,
Concept,sextus,,['sesto'],sextus,sextus.md,CdW8d6AzyUtT,219208743605125627474,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/66DXswkAqX8G,type of musical instrument,,
Concept,sextus,,['sesto'],sextus,sextus.md,CdW8d6AzyUtT,219208743605125627474,subclass_of,,,,,,
Concept,sextus,,['sesto'],sextus,sextus.md,CdW8d6AzyUtT,219208743605125627474,opposite_of,,,,,,
