class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value,language_value,subject_value,poetic_type_value,depicts_value,metre_value
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,identifier,,,,,,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/V5TVPGB5izXm,Giulio Camillo,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/HPPwj6ecT2Ek,Giovanni Battista Mosto,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fBnhSuidXBRz,Di Gio. Battista Mosto il primo libro de madrigali a cinque voci con un Eco a dieci nel fine,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,instrumentation,,,,,,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/VaYzvU3qL3pE,Ruggiadose dolcezze in matutini,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,derivative_work,,,,,,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,text,,,,,,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,language,,,,,,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,subject,,,,,,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,poetic_type,,,,,,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,depicts,,,,,,,,,,,,,,,,,,,,
MusicComposition,Ruggiadose dolcezze in matutini (Mosto),,,Ruggiadose dolcezze in matutini (Mosto),Ruggiadose dolcezze in matutini (Mosto).md,HwAbw76ik6gw,328780857604571199644,metre,,,,,,,,,,,,,,,,,,,,
