class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,6tkrmq7pzYG9,100917461822713007080,identifier,https://repim.itatti.harvard.edu/resource/?uri=http://repim.unibo.it/resource/WORK/007810000010101_000000229700C,,,,,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,6tkrmq7pzYG9,100917461822713007080,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,6tkrmq7pzYG9,100917461822713007080,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,6tkrmq7pzYG9,100917461822713007080,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/XzVAWmX67cMn,Donato Antonio Spano,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,6tkrmq7pzYG9,100917461822713007080,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kbV8m9bNzYLa,Di Donat'Antonio Spano il Primo Libro de Madrigali a cinque voci,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,6tkrmq7pzYG9,100917461822713007080,instrumentation,,,,,,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,6tkrmq7pzYG9,100917461822713007080,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Kvz8L72mHviv,Al'apparir del Sole,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,6tkrmq7pzYG9,100917461822713007080,derivative_work,,,,,,,,,,,,,,,
MusicComposition,Al suo apparir'il Sole (Spano),,,Al suo apparir'il Sole (Spano),Al suo apparir'il Sole (Spano).md,6tkrmq7pzYG9,100917461822713007080,text,,,,,,,,,,,,,,,
