class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,charlatan,charlatan.md,charlatan,8nvkh8DHUNQk,140079898442201449077,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,
Concept,charlatan,charlatan.md,charlatan,8nvkh8DHUNQk,140079898442201449077,subclass_of,,,,
Concept,charlatan,charlatan.md,charlatan,8nvkh8DHUNQk,140079898442201449077,identifier,,,,http://www.wikidata.org/entity/Q1430956
