class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,actor,actor.md,actor,oJ7bBDGkTcz8,934443480942408072792,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,
Concept,actor,actor.md,actor,oJ7bBDGkTcz8,934443480942408072792,subclass_of,,,,
Concept,actor,actor.md,actor,oJ7bBDGkTcz8,934443480942408072792,identifier,,,,http://www.wikidata.org/entity/Q33999
