class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,identifier,https://repim.itatti.harvard.edu/resource/?uri=http://repim.unibo.it/resource/WORK/038980000010101_000000043300C,,,,,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/XCGaRQqQ2kt2,aria,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kUiiaYvUfK7o,Isabella Andreini,,,,,,,
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3w8mD8ZHzr23,Domenico Brunetti,,,,,,,
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6uNaWrewyNQQ,L'Euterpe di Domenico Brunetti,,,,,
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,instrumentation,,,,,,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dMKFkrqamrJ4,"Care gioie, che le noie",,
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,derivative_work,,,,,,,,,,,,,,,
MusicComposition,"Care gioie, che le noie (Brunetti)",,,"Care gioie, che le noie (Brunetti)","Care gioie, che le noie (Brunetti).md",evMzqjSU7zhi,761845140496302449881,text,,,,,,,,,,,,,,,
