class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,knight,,,knight,knight.md,Fgb2i9ph7wYA,282233641913511433856,identifier,http://www.wikidata.org/entity/Q102083,,,,
Concept,knight,,,knight,knight.md,Fgb2i9ph7wYA,282233641913511433856,described_by_source,,,,,
Concept,knight,,,knight,knight.md,Fgb2i9ph7wYA,282233641913511433856,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation,
Concept,knight,,,knight,knight.md,Fgb2i9ph7wYA,282233641913511433856,subclass_of,,,,,
