class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,artificiality,,,artificiality,artificiality.md,CRGHRPTeUdAW,214776403156963549816,identifier,http://www.wikidata.org/entity/Q14623823,,,
Concept,artificiality,,,artificiality,artificiality.md,CRGHRPTeUdAW,214776403156963549816,described_by_source,,,,
Concept,artificiality,,,artificiality,artificiality.md,CRGHRPTeUdAW,214776403156963549816,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TYSwPAjmpAM9,philosophical concept
