class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_volume,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,identifier,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/aS9jDyDiqBTA,Francesco Maria Santinelli,,,,,,,,,,,,,,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,part_of,,,,,,,,Santinelli e l'Astrologia,,31.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JQq3N3zLE9Lo,(Santinelli 1985),,,,,,,,,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,based_on,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JhRaHtEjNU96,astrology,,,,,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,poetic_type,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/BbJB7Gc6gwek,canzone,,,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,metre,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/mRQuwpcHyKRP,Fortuna,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/9R22nChmKScL,celestial body,,,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian,
PoeticWork,Se gli Eterni pensieri,,,Se gli Eterni pensieri,Se gli Eterni pensieri.md,PFCgFCWmHTDd,438128105764298537318,text,,,,,,,,,,,,,,,,,,,,,,,,,"Se gli Eterni pensieri
Che ne i Pianeti il Divin fabro incise,
Fosse Huomo caduco a cancellar bastante
Sarian del Ciel rotante
L'influenze derise,
Che sol forano i Fati i suoi Voleri,
Ah non sia mai chi speri
Tor le Leggi al Destin, o crudo, o pio,
Se Colassù chi le dispone è Dio."
