class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,inception_value,dissolved_value,location_value,official_website_value,catalog_identifier_value,member_value,interested_in_value,notable_work_value,related_to_value,motto_value
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,identifier,http://www.wikidata.org/entity/Q2496316,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,described_by_source,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/iqnZy8GBFrUQ,digital library,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,inception,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,dissolved,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,location,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,official_website,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,catalog_identifier,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,member,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,interested_in,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,notable_work,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,related_to,,,,,,,,,,,,,,
Organisation,Kassel University Library,,,Kassel University Library,Kassel University Library.md,dS5RXWVqLTmk,730966971137016220272,motto,,,,,,,,,,,,,,
