class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,gold,,,gold,gold.md,cKzqbJWUcRQH,708136147115596800567,identifier,http://www.wikidata.org/entity/Q897,
Concept,gold,,,gold,gold.md,cKzqbJWUcRQH,708136147115596800567,described_by_source,,
