class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['Marte', 'Ares']",Mars,Mars.md,Mars,gSKYwN6xYzZN,792964417917025340321,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/46nFpBHuPXqX,mythical character,,
Concept,"['Marte', 'Ares']",Mars,Mars.md,Mars,gSKYwN6xYzZN,792964417917025340321,subclass_of,,,,
Concept,"['Marte', 'Ares']",Mars,Mars.md,Mars,gSKYwN6xYzZN,792964417917025340321,identifier,,,,http://www.wikidata.org/entity/Q112
