class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,elegy,elegy.md,elegy,VvwqSP8dg3vT,576336942643685481037,instance_of,,,
Concept,elegy,elegy.md,elegy,VvwqSP8dg3vT,576336942643685481037,subclass_of,,,
Concept,elegy,elegy.md,elegy,VvwqSP8dg3vT,576336942643685481037,identifier,,,http://www.wikidata.org/entity/Q174864
