class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,safety,,,safety,safety.md,PES3b4sFHmuw,437850908857301078645,identifier,http://www.wikidata.org/entity/Q10566551,
Concept,safety,,,safety,safety.md,PES3b4sFHmuw,437850908857301078645,described_by_source,,
