class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Wood 2019),,['woodChancingItPrint2019'],(Wood 2019),(Wood 2019).md,YDTxgtyLTuTw,623224243194893460947,identifier,https://doi.org/10.1111/1467-8365.12452,,,,
BibliographicResource,(Wood 2019),,['woodChancingItPrint2019'],(Wood 2019),(Wood 2019).md,YDTxgtyLTuTw,623224243194893460947,described_by_source,,,,,
BibliographicResource,(Wood 2019),,['woodChancingItPrint2019'],(Wood 2019),(Wood 2019).md,YDTxgtyLTuTw,623224243194893460947,part_of,,,,,
BibliographicResource,(Wood 2019),,['woodChancingItPrint2019'],(Wood 2019),(Wood 2019).md,YDTxgtyLTuTw,623224243194893460947,citation,,,,"Wood, Kelli. 2019. ‘Chancing It: Print, Play, and Gambling Games at the End of the Sixteenth Century’. Art History 42 (3): 450–81.",
BibliographicResource,(Wood 2019),,['woodChancingItPrint2019'],(Wood 2019),(Wood 2019).md,YDTxgtyLTuTw,623224243194893460947,isbn,,,,,
