class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,dolphin,dolphin.md,dolphin,TxtExpCoykFw,535766314621000173491,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ZsNG8yssbKzY,animal,,
Concept,dolphin,dolphin.md,dolphin,TxtExpCoykFw,535766314621000173491,subclass_of,,,,
Concept,dolphin,dolphin.md,dolphin,TxtExpCoykFw,535766314621000173491,identifier,,,,http://www.wikidata.org/entity/Q7369
