class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jjdWLDnqqpF4,Francesco Maria Caccianemici,,,,,,,,,,,,,,,,,
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,part_of,,,,,,,,Del Tenebroso,33.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JLv6HZNGtUao,Ricreazioni amorose de gli Academici Gelati di Bologna,,,,,,,,,,,,,
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/boAQDbHA6TD2,rage,,,,,,,,,
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/mhHncY3TSjGN,insanity,,,,,,,,,
PoeticWork,"Da i più profondi, e tenebrosi abissi","A madman, blinded by love, has turned into a fearful wandering monster.",,"Da i più profondi, e tenebrosi abissi","Da i più profondi, e tenebrosi abissi.md",FQCJoVw4STQu,276296818315982243166,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Mzrr2esvFbco,sonnet,,,,,,,
