class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,['astrolabio'],astrolabe,astrolabe.md,astrolabe,hQt88dtteQ62,813083083753812483288,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nPiNkmzNYMpM,artificial object,,,
Concept,['astrolabio'],astrolabe,astrolabe.md,astrolabe,hQt88dtteQ62,813083083753812483288,subclass_of,,,,,
Concept,['astrolabio'],astrolabe,astrolabe.md,astrolabe,hQt88dtteQ62,813083083753812483288,opposite_of,,,,,
Concept,['astrolabio'],astrolabe,astrolabe.md,astrolabe,hQt88dtteQ62,813083083753812483288,identifier,,,,,http://www.wikidata.org/entity/Q164992
