class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,['lira'],lyre,lyre.md,lyre,H7Qn9Ury9LHS,311493314704311086766,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6AYmYVgGGYKR,type of musical instrument,,
Concept,['lira'],lyre,lyre.md,lyre,H7Qn9Ury9LHS,311493314704311086766,subclass_of,,,,
Concept,['lira'],lyre,lyre.md,lyre,H7Qn9Ury9LHS,311493314704311086766,identifier,,,,http://www.wikidata.org/entity/Q201129
