class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Vicenza,,,Vicenza,Vicenza.md,TLkQscNVwwqb,522683407104261882951,identifier,http://www.wikidata.org/entity/Q6537,,,,,
Place,Vicenza,,,Vicenza,Vicenza.md,TLkQscNVwwqb,522683407104261882951,described_by_source,,,,,,
Place,Vicenza,,,Vicenza,Vicenza.md,TLkQscNVwwqb,522683407104261882951,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Vicenza,,,Vicenza,Vicenza.md,TLkQscNVwwqb,522683407104261882951,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
