class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F068240000010101_000000106300C,,,,,,,,,,,,,,
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,,
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o37R4hW3emjb,canzonetta,,,,,,,,,,
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5GmrgRoxsCpY', 'label': 'dedicatee'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NeS3RcvBAdPp,Virginia Ramponi-Andreini,,,,,,,
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/H8qP7FGFwYdB,Amante Franzoni,,,,,,,
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dNpAPcgRkCz9,Il Secondo libro delli Fioretti Musicali a tre voci d'Amante Franzoni Mantovano,,,,,
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,instrumentation,,,,,,,,,,,,,,,
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LVEWAHkmY2UE,Deh Florinda gratiosa,,
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,derivative_work,,,,,,,,,,,,,,,
MusicComposition,Deh Florinda gratiosa (Franzoni),,,Deh Florinda gratiosa (Franzoni),Deh Florinda gratiosa (Franzoni).md,NG6wp5eehmAV,417817866144623295057,text,,,,,,,,,,,,,,,
