class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Milano,,['Milan'],Milano,Milano.md,QMFSYBz2vKMc,460953733239110503351,identifier,http://www.wikidata.org/entity/Q490,,,,,
Place,Milano,,['Milan'],Milano,Milano.md,QMFSYBz2vKMc,460953733239110503351,described_by_source,,,,,,
Place,Milano,,['Milan'],Milano,Milano.md,QMFSYBz2vKMc,460953733239110503351,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Milano,,['Milan'],Milano,Milano.md,QMFSYBz2vKMc,460953733239110503351,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/R4DkJ4Zkas7S,Italy
