class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,text_value,language_value,language_label
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/RPt3AF9FDvgd,Veronica Gambara,,,,,,,,,,,,,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,part_of,,,,,,,,Veronica Gambara.,11.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/D7Lfbq5eiaTi,Rime di diversi eccellenti autori bresciani,,,,,,,,,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/H8pNPRSuos4Q,jealousy,,,,,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/QKnFCoKHDFvG,ottava rima,,,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/emwSSkhQpsBS,hendecasyllable,,,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Q3VtFUAxVKyf,lover,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JBikyUiJZWVH,sand,,,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,text,,,,,,,,,,,,,,,,,,,,,,"Chi vive senza mai sentir riposo
Lontano da la dolce amata vista,
Chi a se stesso divien grave, e noioso
Sol per un guardo, o una parola trista,
Chi da un novo rival fatto geloso,
Quasi a par del morir si duol'e attrista,
Chi si consuma in altre varie pene,
Più spesse assai de le minute arene.",,
PoeticWork,Chi vive senza mai sentir riposo,,,Chi vive senza mai sentir riposo,Chi vive senza mai sentir riposo.md,Sio7N3N8QfxC,510029342769428406964,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/85kGqMwffVs7,Italian
