class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Bolzoni 2004),,['bolzoniMacchineMemoriaLinvenzione2005'],(Bolzoni 2004),(Bolzoni 2004).md,7Gi2GFLvgMfV,108502052409631034949,identifier,,,,,
BibliographicResource,(Bolzoni 2004),,['bolzoniMacchineMemoriaLinvenzione2005'],(Bolzoni 2004),(Bolzoni 2004).md,7Gi2GFLvgMfV,108502052409631034949,described_by_source,,,,,
BibliographicResource,(Bolzoni 2004),,['bolzoniMacchineMemoriaLinvenzione2005'],(Bolzoni 2004),(Bolzoni 2004).md,7Gi2GFLvgMfV,108502052409631034949,part_of,,,,,
BibliographicResource,(Bolzoni 2004),,['bolzoniMacchineMemoriaLinvenzione2005'],(Bolzoni 2004),(Bolzoni 2004).md,7Gi2GFLvgMfV,108502052409631034949,citation,,,,"Bolzoni, Lina. 2005. ‘Macchine per la memoria e per l’invenzione fra Quattro e Cinquecento’. In Machina. XI Colloquio Internazionale. Roma, 8-10 gennaio 2004, 274–97. Firenze: Leo S. Olschki Editore.",
BibliographicResource,(Bolzoni 2004),,['bolzoniMacchineMemoriaLinvenzione2005'],(Bolzoni 2004),(Bolzoni 2004).md,7Gi2GFLvgMfV,108502052409631034949,isbn,,,,,
