class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,princess,princess.md,princess,SJby5JBNBNgr,501269864003570040579,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,
Concept,princess,princess.md,princess,SJby5JBNBNgr,501269864003570040579,subclass_of,,,,
Concept,princess,princess.md,princess,SJby5JBNBNgr,501269864003570040579,identifier,,,,http://www.wikidata.org/entity/Q863048
