class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,emblem,,['imago agens'],emblem,emblem.md,NsJUHD4xnxwp,430562181354119804806,identifier,http://www.wikidata.org/entity/Q112110,
Concept,emblem,,['imago agens'],emblem,emblem.md,NsJUHD4xnxwp,430562181354119804806,described_by_source,,
