class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,sand,,"['arena', 'rena']",sand,sand.md,JBikyUiJZWVH,333691545209923072545,identifier,http://www.wikidata.org/entity/Q34679,
Concept,sand,,"['arena', 'rena']",sand,sand.md,JBikyUiJZWVH,333691545209923072545,described_by_source,,
