class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,identifier,http://www.wikidata.org/entity/Q112545577,,,,,,,,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,described_by_source,,,,,,,,,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TKTukTBozhcq,Venezia,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,member_of,,,,,,,,,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2hYMECrC2z35,publisher,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,related_to,,,,,,,,,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,notable_work,,,,,,,,,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,interested_in,,,,,,,,,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Agostino Zoppini,,,Agostino Zoppini,Agostino Zoppini.md,TXv6ZTMUTHuN,526727247147573051818,present_in_work,,,,,,,,,,,,,,,,
