class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,identifier,http://www.wikidata.org/entity/Q28468481,,,,,,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,described_by_source,,,,,,,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,work_location,,,,,,,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,member_of,,,,,,,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ,composer,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,related_to,,,,,,,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,notable_work,,,,,,,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,interested_in,,,,,,,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,catalog_identifier,,,,,,,,,,,,,,,
Agent,Marc'Antonio Pordenone,,"[""Marc'Antonio Pordenon"", ""Marc'Antonio Da Pordenone""]",Marc'Antonio Pordenone,Marc'Antonio Pordenone.md,PSizCrgD886r,442303017438063794352,present_in_work,,,,,,,,,,,,,,,
