class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,short story collection,,['novella collection'],short story collection,short story collection.md,XMoQEYPeMePf,605608021926053436799,identifier,http://www.wikidata.org/entity/Q1279564,,,
Concept,short story collection,,['novella collection'],short story collection,short story collection.md,XMoQEYPeMePf,605608021926053436799,described_by_source,,,,
Concept,short story collection,,['novella collection'],short story collection,short story collection.md,XMoQEYPeMePf,605608021926053436799,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JHrGKtEArQaq,document
