class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,mathematician,,,mathematician,mathematician.md,LAknhYGzuMbb,374614206290384595243,identifier,http://www.wikidata.org/entity/Q170790,,,,
Concept,mathematician,,,mathematician,mathematician.md,LAknhYGzuMbb,374614206290384595243,described_by_source,,,,,
Concept,mathematician,,,mathematician,mathematician.md,LAknhYGzuMbb,374614206290384595243,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,
Concept,mathematician,,,mathematician,mathematician.md,LAknhYGzuMbb,374614206290384595243,subclass_of,,,,,
