class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Ross 2010),,['rossBirthFeminismWoman2010'],(Ross 2010),(Ross 2010).md,TWtDVmuTv8NN,526353283713299813198,identifier,,,,,
BibliographicResource,(Ross 2010),,['rossBirthFeminismWoman2010'],(Ross 2010),(Ross 2010).md,TWtDVmuTv8NN,526353283713299813198,described_by_source,,,,,
BibliographicResource,(Ross 2010),,['rossBirthFeminismWoman2010'],(Ross 2010),(Ross 2010).md,TWtDVmuTv8NN,526353283713299813198,part_of,,,,,
BibliographicResource,(Ross 2010),,['rossBirthFeminismWoman2010'],(Ross 2010),(Ross 2010).md,TWtDVmuTv8NN,526353283713299813198,citation,,,,"Ross, Sarah Gwyneth. 2010. The Birth of Feminism: Woman as Intellect in Renaissance Italy and England. Harvard University Press.",
BibliographicResource,(Ross 2010),,['rossBirthFeminismWoman2010'],(Ross 2010),(Ross 2010).md,TWtDVmuTv8NN,526353283713299813198,isbn,,,,,978-0-674-05453-0
