class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,theft,,"['stealing', 'furto']",theft,theft.md,gLCLQwah7dPA,790746361091355769595,identifier,http://www.wikidata.org/entity/Q2727213,
Concept,theft,,"['stealing', 'furto']",theft,theft.md,gLCLQwah7dPA,790746361091355769595,described_by_source,,
