class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,devotion,,['devozione'],devotion,devotion.md,UR9WWTiYMbWy,544907799711637134646,identifier,http://www.wikidata.org/entity/Q11572062,
Concept,devotion,,['devozione'],devotion,devotion.md,UR9WWTiYMbWy,544907799711637134646,described_by_source,,
