class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,part_of_label,citation_value,isbn_value
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,PVJ92w9D4VE7,443231202920660941100,identifier,,,,,,
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,PVJ92w9D4VE7,443231202920660941100,described_by_source,,,,,,
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,PVJ92w9D4VE7,443231202920660941100,part_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Z2KCTpRcFrQm,The Other Voice in Early Modern Europe,,
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,PVJ92w9D4VE7,443231202920660941100,citation,,,,,"Gambara, Veronica. 2014. Complete Poems: A Bilingual Edition. Translated by Molly M. Martin and Paola Ugolini. The Other Voice in Early Modern Europe: The Toronto Series, v. 34. Chicago: Iter Press.",
BibliographicResource,(Gambara 2014),,['gambaraCompletePoemsBilingual2014'],(Gambara 2014),(Gambara 2014).md,PVJ92w9D4VE7,443231202920660941100,isbn,,,,,,
