class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,Petrarchism,,['Petrarchismo'],Petrarchism,Petrarchism.md,HsE4D9BNGC9H,327354593788385051787,identifier,http://www.wikidata.org/entity/Q1469679,
Concept,Petrarchism,,['Petrarchismo'],Petrarchism,Petrarchism.md,HsE4D9BNGC9H,327354593788385051787,described_by_source,,
