class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Selepiuc 2020),,['selepiucPietroAretinoRecapturing2020'],(Selepiuc 2020),(Selepiuc 2020).md,mzQMzWpG79QK,907759521741816648911,identifier,http://hdl.handle.net/1807/126002,,,,
BibliographicResource,(Selepiuc 2020),,['selepiucPietroAretinoRecapturing2020'],(Selepiuc 2020),(Selepiuc 2020).md,mzQMzWpG79QK,907759521741816648911,described_by_source,,,,,
BibliographicResource,(Selepiuc 2020),,['selepiucPietroAretinoRecapturing2020'],(Selepiuc 2020),(Selepiuc 2020).md,mzQMzWpG79QK,907759521741816648911,part_of,,,,,
BibliographicResource,(Selepiuc 2020),,['selepiucPietroAretinoRecapturing2020'],(Selepiuc 2020),(Selepiuc 2020).md,mzQMzWpG79QK,907759521741816648911,citation,,,,"Selepiuc, Tatiana. 2020. ‘Pietro Aretino: Recapturing the Chivalric Tradition’. Phd, Toronto, Canada: University of Toronto. http://hdl.handle.net/1807/126002.",
BibliographicResource,(Selepiuc 2020),,['selepiucPietroAretinoRecapturing2020'],(Selepiuc 2020),(Selepiuc 2020).md,mzQMzWpG79QK,907759521741816648911,isbn,,,,,
