class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,ice,ice.md,ice,Rkqg3J6afECo,490133852987439267795,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3XraWsE54wKL,natural entity,,
Concept,ice,ice.md,ice,Rkqg3J6afECo,490133852987439267795,subclass_of,,,,
Concept,ice,ice.md,ice,Rkqg3J6afECo,490133852987439267795,identifier,,,,http://www.wikidata.org/entity/Q23392
