class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,politician,,,politician,politician.md,Gup4VoeXGR57,307658742862704709127,identifier,http://www.wikidata.org/entity/Q82955,,,,
Concept,politician,,,politician,politician.md,Gup4VoeXGR57,307658742862704709127,described_by_source,,,,,
Concept,politician,,,politician,politician.md,Gup4VoeXGR57,307658742862704709127,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,
Concept,politician,,,politician,politician.md,Gup4VoeXGR57,307658742862704709127,subclass_of,,,,,
