class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,astrology,,"['astrologia', 'divination']",astrology,astrology.md,JhRaHtEjNU96,344443378619446644949,identifier,http://www.wikidata.org/entity/Q34362,,,
Concept,astrology,,"['astrologia', 'divination']",astrology,astrology.md,JhRaHtEjNU96,344443378619446644949,described_by_source,,,,
Concept,astrology,,"['astrologia', 'divination']",astrology,astrology.md,JhRaHtEjNU96,344443378619446644949,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UR7HR4SpVWPj,field of study
