class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,opposite_of_label
Concept,courtesan,,,courtesan,courtesan.md,bKuQkt4rpM43,687465722928596370973,identifier,http://www.wikidata.org/entity/Q376924,,,,,,
Concept,courtesan,,,courtesan,courtesan.md,bKuQkt4rpM43,687465722928596370973,described_by_source,,,,,,,
Concept,courtesan,,,courtesan,courtesan.md,bKuQkt4rpM43,687465722928596370973,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation,,,
Concept,courtesan,,,courtesan,courtesan.md,bKuQkt4rpM43,687465722928596370973,subclass_of,,,,,,,
Concept,courtesan,,,courtesan,courtesan.md,bKuQkt4rpM43,687465722928596370973,opposite_of,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/eHyTL2CjigPa,employer
